,image_id,Male,partition
4952,200803.jpg,1,2
4953,200812.jpg,0,2
4955,200934.jpg,1,2
4956,200955.jpg,1,2
4957,200979.jpg,0,2
4958,201002.jpg,0,2
4959,201018.jpg,0,2
4961,201067.jpg,0,2
4962,201072.jpg,0,2
4963,201135.jpg,1,2
4964,201160.jpg,0,2
4965,201172.jpg,0,2
4966,201233.jpg,0,2
4967,201245.jpg,0,2
4968,201253.jpg,0,2
4969,201307.jpg,0,2
4970,201325.jpg,0,2
4971,201327.jpg,0,2
4972,201336.jpg,0,2
4973,201392.jpg,1,2
4974,201431.jpg,1,2
4975,201479.jpg,0,2
4976,201541.jpg,0,2
4977,201547.jpg,0,2
4978,201604.jpg,1,2
4979,201632.jpg,0,2
4981,201735.jpg,0,2
4983,201816.jpg,0,2
4984,201861.jpg,0,2
4985,201865.jpg,0,2
4986,201867.jpg,0,2
4988,201915.jpg,0,2
4989,201956.jpg,1,2
4990,201989.jpg,0,2
4991,202045.jpg,0,2
4992,202200.jpg,0,2
4994,202276.jpg,1,2
4995,202320.jpg,0,2
4996,202340.jpg,0,2
4997,202347.jpg,0,2
4999,202566.jpg,1,2
